prop_ho_greater_std,prop_hol_greater_std,N,M,K1,K2,trainsize,rep,model
0.42280285035629456,0.47624703087885983,1000,1000,7,8,0.15848931924611134,5,hol
0.21994134897360704,0.21700879765395895,1000,1500,2,2,0.09120108393559097,18,hol
0.37037037037037035,0.3987654320987654,1000,1000,2,6,0.19054607179632474,17,hol
0.43775933609958506,0.2717842323651452,1000,1000,7,8,0.03630780547701014,4,hol
0.5618661257606491,0.5040567951318459,1000,1000,8,9,0.014454397707459272,2,ho
0.40207522697795073,0.45265888456549935,1000,1000,5,5,0.22908676527677735,4,hol
0.18035190615835778,0.7543988269794721,1000,1500,2,2,0.09120108393559097,15,ho
0.5169230769230769,0.49128205128205127,1000,1000,2,6,0.025118864315095794,11,ho
0.2979381443298969,0.18865979381443299,1000,1000,5,6,0.03019951720402016,16,hol
0.3534850640113798,0.27524893314367,1000,1500,2,6,0.06309573444801933,0,hol
0.5857605177993528,0.34951456310679613,1000,1000,5,5,0.6918309709189366,9,ho
0.5797665369649806,0.41115434500648507,1000,1000,5,5,0.22908676527677735,17,ho
0.5692307692307692,0.517948717948718,1000,1000,8,9,0.025118864315095794,5,ho
0.5589225589225589,0.41414141414141414,1000,1000,5,5,0.1096478196143185,13,ho
0.46179401993355484,0.47840531561461797,1000,1500,2,2,0.3981071705534973,3,hol
0.6083707025411061,0.3004484304932735,1000,1000,8,9,0.3311311214825911,17,ho
0.5604938271604938,0.4654320987654321,1000,1000,5,5,0.19054607179632474,4,ho
0.8993775933609959,0.8921161825726142,1000,1000,2,3,0.03630780547701014,5,ho
0.12371838687628162,0.10116199589883801,1000,1500,2,4,0.025118864315095794,3,hol
0.24510932105868816,0.22554660529344073,1000,1000,2,3,0.13182567385564073,2,hol
0.4152823920265781,0.4700996677740864,1000,1000,5,5,0.3981071705534973,2,hol
0.3173469387755102,0.19183673469387755,1000,1000,8,9,0.020892961308540396,14,hol
0.41122355105795766,0.3827046918123275,1000,1500,2,4,0.2754228703338166,6,ho
0.2979381443298969,0.2793814432989691,1000,1000,2,6,0.03019951720402016,18,ho
0.47928994082840237,0.4437869822485207,1000,1000,2,3,0.8317637711026709,1,ho
0.5814648729446936,0.3064275037369208,1000,1000,7,8,0.3311311214825911,8,ho
0.5291828793774319,0.41893644617380027,1000,1000,5,5,0.22908676527677735,14,ho
0.5484848484848485,0.49292929292929294,1000,1000,8,9,0.01,2,ho
0.14012303485987695,0.10184552289815448,1000,1500,2,4,0.025118864315095794,18,ho
0.2742914979757085,0.2236842105263158,1000,1000,7,8,0.012022644346174132,0,ho
0.3512658227848101,0.25738396624472576,1000,1000,5,6,0.05248074602497726,8,hol
0.37119341563786007,0.3102880658436214,1000,1500,2,2,0.19054607179632474,19,hol
0.49945945945945946,0.4172972972972973,1000,1000,5,6,0.07585775750291836,18,ho
0.16005767844268204,0.20115356885364094,1000,1500,2,2,0.07585775750291836,11,ho
0.40975103734439833,0.2946058091286307,1000,1000,8,9,0.03630780547701014,18,hol
0.449203187250996,0.4302788844621514,1000,1500,2,4,0.3311311214825911,2,hol
0.5831353919239906,0.42042755344418054,1000,1000,5,7,0.15848931924611134,9,ho
0.37540453074433655,0.43042071197411,1000,1000,7,8,0.6918309709189366,17,hol
0.4850863422291994,0.34850863422291994,1000,1500,2,6,0.5754399373371569,9,ho
0.1788031723143475,0.19971160778658975,1000,1500,2,2,0.07585775750291836,7,ho
0.5598705501618123,0.2815533980582524,1000,1000,5,7,0.6918309709189366,8,ho
0.41983122362869196,0.379746835443038,1000,1500,2,4,0.05248074602497726,7,hol
0.43042350907519444,0.4096802074330164,1000,1500,2,4,0.22908676527677735,1,hol
0.05391658189216684,0.05188199389623601,1000,1000,2,3,0.017378008287493755,18,hol
0.6179401993355482,0.33222591362126247,1000,1000,7,8,0.3981071705534973,18,ho
0.9634888438133874,0.9688979039891819,1000,1500,2,2,0.014454397707459272,2,hol
0.041383989145183174,0.04952510176390773,1000,1500,2,2,0.017378008287493755,6,hol
0.6148867313915858,0.22006472491909385,1000,1000,8,9,0.6918309709189366,14,ho
0.20445344129554655,0.3815789473684211,1000,1000,7,8,0.012022644346174132,15,hol
0.3940256045519203,0.19274537695590327,1000,1500,2,4,0.06309573444801933,18,hol
0.43784378437843785,0.38393839383938394,1000,1000,5,5,0.09120108393559097,10,hol
0.3748378728923476,0.45265888456549935,1000,1000,5,7,0.22908676527677735,11,hol
0.5410590943975442,0.4397544128933231,1000,1500,2,6,0.13182567385564073,14,ho
0.22974358974358974,0.11487179487179487,1000,1000,5,5,0.025118864315095794,18,hol
0.41728395061728396,0.47901234567901235,1000,1000,5,5,0.19054607179632474,0,hol
0.7339667458432304,0.44536817102137766,1000,1000,8,9,0.15848931924611134,10,ho
0.2537425149700599,0.24850299401197604,1000,1500,2,2,0.1096478196143185,15,ho
0.05668016194331984,0.05465587044534413,1000,1500,2,4,0.012022644346174132,19,hol
0.6666666666666666,0.4511784511784512,1000,1000,7,8,0.1096478196143185,13,ho
0.598705501618123,0.22653721682847897,1000,1000,8,9,0.6918309709189366,12,ho
0.768976897689769,0.7865786578657866,1000,1000,2,3,0.09120108393559097,14,ho
0.4189723320158103,0.2885375494071146,1000,1500,2,6,0.8317637711026709,16,ho
0.6352941176470588,0.30117647058823527,1000,1000,7,8,0.5754399373371569,10,ho
0.14064697609001406,0.1469760900140647,1000,1500,2,2,0.05248074602497726,14,ho
0.39368770764119604,0.4269102990033223,1000,1000,2,6,0.3981071705534973,17,hol
0.45434543454345433,0.36303630363036304,1000,1000,5,7,0.09120108393559097,2,hol
0.0831615120274914,0.07285223367697595,1000,1500,2,2,0.03019951720402016,5,hol
0.2777212614445575,0.13224821973550355,1000,1000,7,8,0.017378008287493755,5,hol
0.3074433656957929,0.35275080906148865,1000,1000,5,5,0.6918309709189366,7,hol
0.4568106312292359,0.49667774086378735,1000,1000,2,6,0.3981071705534973,7,hol
0.27628865979381445,0.4814432989690722,1000,1000,2,6,0.03019951720402016,9,hol
0.6578073089700996,0.3122923588039867,1000,1000,8,9,0.3981071705534973,5,ho
0.43023255813953487,0.4900332225913621,1000,1000,5,5,0.3981071705534973,10,hol
0.7078384798099763,0.4513064133016627,1000,1000,8,9,0.15848931924611134,7,ho
0.21114982578397212,0.2926829268292683,1000,1500,2,4,0.04365158322401661,8,hol
0.5336734693877551,0.6520408163265307,1000,1000,8,9,0.020892961308540396,9,ho
0.48,0.21128205128205127,1000,1000,7,8,0.025118864315095794,0,hol
0.40484048404840484,0.42244224422442245,1000,1000,7,8,0.09120108393559097,9,hol
0.3540856031128405,0.34889753566796367,1000,1000,2,3,0.22908676527677735,0,ho
0.6139169472502806,0.4713804713804714,1000,1000,5,7,0.1096478196143185,4,ho
0.4444444444444444,0.42312008978675647,1000,1000,5,7,0.1096478196143185,12,hol
0.4487917146144994,0.42002301495972383,1000,1000,2,3,0.13182567385564073,10,hol
0.24720244150559512,0.2034587995930824,1000,1000,5,7,0.017378008287493755,14,ho
0.4110612855007474,0.4693572496263079,1000,1000,5,6,0.3311311214825911,14,hol
0.4482758620689655,0.5406896551724137,1000,1000,8,9,0.2754228703338166,11,hol
0.2668776371308017,0.2109704641350211,1000,1000,2,6,0.05248074602497726,12,hol
0.4404040404040404,0.3808080808080808,1000,1000,2,6,0.01,12,hol
0.4118773946360153,0.4521072796934866,1000,1000,2,6,0.47863009232263826,1,hol
0.24691358024691357,0.22671156004489337,1000,1000,2,3,0.1096478196143185,16,ho
0.4535637149028078,0.41252699784017277,1000,1500,2,4,0.6918309709189366,13,hol
0.41414141414141414,0.40852974186307517,1000,1000,5,7,0.1096478196143185,3,hol
0.09278350515463918,0.0859106529209622,1000,1500,2,2,0.03019951720402016,6,ho
0.4336569579288026,0.32038834951456313,1000,1000,2,6,0.6918309709189366,8,ho
0.4439461883408072,0.49177877428998507,1000,1000,5,5,0.3311311214825911,17,hol
0.22759601706970128,0.3357041251778094,1000,1500,2,4,0.06309573444801933,7,hol
0.37648456057007124,0.47743467933491684,1000,1000,8,9,0.15848931924611134,10,hol
0.2334455667789001,0.19865319865319866,1000,1000,2,3,0.1096478196143185,15,hol
0.6318289786223278,0.44655581947743467,1000,1000,5,6,0.15848931924611134,17,ho
0.1346153846153846,0.07894736842105263,1000,1000,5,5,0.012022644346174132,6,hol
0.4661558109833972,0.46998722860791825,1000,1500,2,2,0.47863009232263826,10,hol
0.42011834319526625,0.44970414201183434,1000,1000,5,6,0.8317637711026709,13,hol
0.22121212121212122,0.09898989898989899,1000,1000,7,8,0.01,12,hol
0.42011834319526625,0.378698224852071,1000,1000,2,3,0.8317637711026709,2,ho
0.23380566801619435,0.0951417004048583,1000,1000,7,8,0.012022644346174132,4,hol
0.16269571136827773,0.2021783526208305,1000,1500,2,6,0.020892961308540396,15,hol
0.23194303153611392,0.13326551373346898,1000,1000,5,7,0.017378008287493755,13,hol
0.3453496755587599,0.37779379956741166,1000,1500,2,6,0.07585775750291836,1,hol
0.39675675675675676,0.32216216216216215,1000,1000,5,6,0.07585775750291836,8,hol
0.4496551724137931,0.5048275862068966,1000,1000,5,7,0.2754228703338166,9,hol
0.17513513513513512,0.1545945945945946,1000,1000,2,3,0.07585775750291836,4,hol
0.5698569856985699,0.5203520352035204,1000,1000,5,6,0.09120108393559097,4,ho
0.3427800269905533,0.3299595141700405,1000,1500,2,4,0.012022644346174132,4,hol
0.4411764705882353,0.23123732251521298,1000,1000,2,6,0.014454397707459272,11,hol
0.9357484620642516,0.9473684210526315,1000,1500,2,2,0.025118864315095794,18,ho
0.06698564593301436,0.060833902939166094,1000,1500,2,2,0.025118864315095794,5,hol
0.3424098025867937,0.17835262083049694,1000,1500,2,6,0.020892961308540396,7,ho
0.3122448979591837,0.25918367346938775,1000,1000,5,7,0.020892961308540396,3,ho
0.0807327001356852,0.3548168249660787,1000,1500,2,4,0.017378008287493755,7,hol
0.7874251497005988,0.2372754491017964,1000,1500,2,2,0.1096478196143185,0,ho
0.5325443786982249,0.23076923076923078,1000,1000,5,7,0.8317637711026709,7,ho
0.4379905808477237,0.3893249607535322,1000,1500,2,4,0.5754399373371569,5,ho
0.5797665369649806,0.4085603112840467,1000,1000,5,6,0.22908676527677735,6,ho
0.43272481406355645,0.3813387423935091,1000,1500,2,6,0.014454397707459272,17,hol
0.14140386571719227,0.12614445574771108,1000,1000,2,6,0.017378008287493755,4,ho
0.5030364372469636,0.4959514170040486,1000,1000,2,3,0.012022644346174132,9,hol
0.48353293413173654,0.4184131736526946,1000,1500,2,6,0.1096478196143185,4,ho
0.07525773195876288,0.06701030927835051,1000,1000,2,3,0.03019951720402016,13,ho
0.39933993399339934,0.3927392739273927,1000,1000,5,6,0.09120108393559097,5,hol
0.7077100115074798,0.44994246260069043,1000,1000,8,9,0.13182567385564073,12,ho
0.4260355029585799,0.4260355029585799,1000,1000,2,6,0.8317637711026709,12,hol
0.42024202420242024,0.42244224422442245,1000,1000,5,7,0.09120108393559097,10,hol
0.42543171114599687,0.38461538461538464,1000,1500,2,4,0.5754399373371569,6,ho
0.4298540965207632,0.3613916947250281,1000,1000,5,5,0.1096478196143185,14,hol
0.4444444444444444,0.3894500561167228,1000,1000,2,3,0.1096478196143185,1,hol
0.23513328776486672,0.19958988380041012,1000,1500,2,6,0.025118864315095794,10,ho
0.3542087542087542,0.03569023569023569,1000,1500,2,4,0.01,17,hol
0.5339805825242718,0.2750809061488673,1000,1000,5,7,0.6918309709189366,10,ho
0.4406047516198704,0.34773218142548595,1000,1500,2,6,0.6918309709189366,19,ho
0.47624703087885983,0.38954869358669836,1000,1000,2,6,0.15848931924611134,16,ho
0.4556213017751479,0.3609467455621302,1000,1000,2,6,0.8317637711026709,16,ho
0.1936193619361936,0.1793179317931793,1000,1000,2,3,0.09120108393559097,13,ho
0.27070707070707073,0.06363636363636363,1000,1000,2,6,0.01,7,hol
0.38704318936877075,0.4418604651162791,1000,1000,5,7,0.3981071705534973,2,hol
0.4748971193415638,0.4090534979423868,1000,1500,2,6,0.19054607179632474,1,ho
0.36398467432950193,0.421455938697318,1000,1000,5,7,0.47863009232263826,8,hol
0.5506792058516197,0.10344827586206896,1000,1000,2,3,0.04365158322401661,4,hol
0.5255172413793103,0.39586206896551723,1000,1000,5,5,0.2754228703338166,3,ho
0.4208860759493671,0.3333333333333333,1000,1000,5,5,0.05248074602497726,13,ho
0.5005086469989827,0.042726347914547304,1000,1000,2,3,0.017378008287493755,0,hol
0.343042071197411,0.4336569579288026,1000,1000,5,7,0.6918309709189366,9,hol
0.553639846743295,0.32567049808429116,1000,1000,5,7,0.47863009232263826,8,ho
0.5128205128205128,0.6071794871794872,1000,1000,5,7,0.025118864315095794,11,ho
0.4220689655172414,0.5103448275862069,1000,1000,8,9,0.2754228703338166,0,hol
0.9024390243902439,0.8801393728222997,1000,1500,2,2,0.04365158322401661,6,ho
0.4164705882352941,0.4611764705882353,1000,1000,5,5,0.5754399373371569,15,hol
0.4540420819490587,0.43964562569213733,1000,1500,2,2,0.3981071705534973,8,ho
0.2479591836734694,0.14489795918367346,1000,1000,5,6,0.020892961308540396,19,hol
0.4221991701244813,0.3381742738589212,1000,1000,5,7,0.03630780547701014,12,ho
0.36,0.37655172413793103,1000,1000,2,3,0.2754228703338166,11,ho
0.34854771784232363,0.2821576763485477,1000,1000,8,9,0.03630780547701014,9,hol
0.49128205128205127,0.47897435897435897,1000,1000,2,3,0.025118864315095794,15,hol
0.35205183585313177,0.3930885529157667,1000,1500,2,6,0.6918309709189366,10,hol
0.7402061855670103,0.6927835051546392,1000,1000,5,6,0.03019951720402016,0,ho
0.41858325666973323,0.39190432382704693,1000,1500,2,2,0.2754228703338166,10,ho
0.3715415019762846,0.4624505928853755,1000,1500,2,6,0.8317637711026709,19,hol
0.4074074074074074,0.3997445721583653,1000,1500,2,4,0.47863009232263826,5,ho
0.45182724252491696,0.4750830564784053,1000,1000,2,3,0.3981071705534973,17,ho
0.37070254110612855,0.445440956651719,1000,1000,5,7,0.3311311214825911,8,hol
0.45454545454545453,0.34782608695652173,1000,1500,2,6,0.8317637711026709,2,ho
0.43209876543209874,0.49382716049382713,1000,1000,5,7,0.19054607179632474,13,hol
0.4142692750287687,0.4407364787111623,1000,1000,5,6,0.13182567385564073,7,hol
0.4006734006734007,0.3995510662177329,1000,1000,5,7,0.1096478196143185,19,hol
0.47890295358649787,0.3744725738396624,1000,1000,8,9,0.05248074602497726,12,hol
0.05718175629680054,0.057862491490810075,1000,1500,2,2,0.020892961308540396,10,ho
0.44970414201183434,0.2958579881656805,1000,1000,2,6,0.8317637711026709,10,ho
0.2157394843962008,0.18181818181818182,1000,1500,2,6,0.017378008287493755,1,ho
0.2737373737373737,0.06363636363636363,1000,1000,2,6,0.01,18,ho
0.03643724696356275,0.03137651821862348,1000,1000,2,3,0.012022644346174132,8,hol
0.4531872509960159,0.4033864541832669,1000,1500,2,4,0.3311311214825911,5,ho
0.6352128883774454,0.4430379746835443,1000,1000,7,8,0.13182567385564073,5,ho
0.28262436914203315,0.2335976928622927,1000,1500,2,4,0.07585775750291836,13,hol
0.5403800475059383,0.43824228028503565,1000,1000,5,5,0.15848931924611134,14,ho
0.05353535353535353,0.20202020202020202,1000,1000,2,6,0.01,2,hol
0.7280285035629454,0.4643705463182898,1000,1000,8,9,0.15848931924611134,5,ho
0.13375130616509928,0.10762800417972831,1000,1000,2,3,0.04365158322401661,2,ho
0.5995397008055235,0.4487917146144994,1000,1000,5,6,0.13182567385564073,13,ho
0.3230769230769231,0.29333333333333333,1000,1000,2,6,0.025118864315095794,3,ho
0.43843498273878023,0.5086306098964327,1000,1000,8,9,0.13182567385564073,12,hol
0.16862326574172892,0.14087513340448238,1000,1000,2,3,0.06309573444801933,17,ho
0.33468286099865047,0.06747638326585695,1000,1500,2,4,0.012022644346174132,0,ho
0.17842323651452283,0.13416320885200553,1000,1500,2,4,0.03630780547701014,10,ho
0.5501618122977346,0.3365695792880259,1000,1000,5,6,0.6918309709189366,3,ho
0.3387589013224822,0.28280773143438453,1000,1000,7,8,0.017378008287493755,9,ho
0.5708812260536399,0.3850574712643678,1000,1000,5,5,0.47863009232263826,12,ho
0.33058419243986253,0.18556701030927836,1000,1500,2,6,0.03019951720402016,4,ho
0.43486590038314177,0.4521072796934866,1000,1000,2,6,0.47863009232263826,16,hol
0.48119325551232167,0.3398184176394293,1000,1000,2,6,0.22908676527677735,0,ho
0.4728682170542636,0.3433001107419712,1000,1500,2,6,0.3981071705534973,13,ho
0.7306216423637759,0.7452033768227168,1000,1500,2,2,0.13182567385564073,0,hol
0.34024896265560167,0.1991701244813278,1000,1000,5,6,0.03630780547701014,15,hol
0.3233724653148346,0.3927427961579509,1000,1000,2,6,0.06309573444801933,0,ho
0.41975308641975306,0.5331088664421998,1000,1000,7,8,0.1096478196143185,13,hol
0.4868965517241379,0.46620689655172415,1000,1000,2,3,0.2754228703338166,13,ho
0.30561189993238674,0.2697768762677485,1000,1500,2,6,0.014454397707459272,5,hol
0.3690119760479042,0.34655688622754494,1000,1500,2,4,0.1096478196143185,1,ho
0.46464646464646464,0.4595959595959596,1000,1000,2,3,0.01,11,hol
0.5631229235880398,0.2807308970099668,1000,1000,7,8,0.3981071705534973,14,ho
0.43824228028503565,0.47149643705463185,1000,1000,5,7,0.15848931924611134,1,hol
0.4053840063341251,0.34679334916864607,1000,1500,2,4,0.15848931924611134,10,ho
0.38833883388338836,0.36633663366336633,1000,1000,5,7,0.09120108393559097,0,hol
0.3818770226537217,0.41423948220064727,1000,1000,8,9,0.6918309709189366,0,hol
0.5133381398702235,0.4390771449170872,1000,1500,2,6,0.07585775750291836,16,ho
0.46467817896389324,0.48822605965463106,1000,1500,2,2,0.5754399373371569,15,ho
0.25,0.11842105263157894,1000,1000,8,9,0.012022644346174132,14,hol
0.44660194174757284,0.4110032362459547,1000,1000,2,3,0.6918309709189366,2,ho
0.49954001839926404,0.4139834406623735,1000,1500,2,6,0.2754228703338166,13,ho
0.44158233670653174,0.45262189512419504,1000,1500,2,6,0.2754228703338166,3,hol
0.46871008939974457,0.39080459770114945,1000,1500,2,6,0.47863009232263826,19,ho
0.3609467455621302,0.3254437869822485,1000,1000,2,3,0.8317637711026709,12,ho
0.749648382559775,0.5843881856540084,1000,1500,2,4,0.05248074602497726,6,ho
0.40221694378463974,0.35471100554235946,1000,1500,2,4,0.15848931924611134,2,hol
0.5466052934407365,0.41196777905638665,1000,1000,5,6,0.13182567385564073,1,ho
0.6322869955156951,0.3482810164424514,1000,1000,8,9,0.3311311214825911,5,ho
0.5019157088122606,0.48531289910600256,1000,1500,2,2,0.47863009232263826,12,hol
0.4409857328145266,0.5188067444876784,1000,1000,5,6,0.22908676527677735,3,hol
0.18564102564102564,0.1517948717948718,1000,1000,2,6,0.025118864315095794,14,ho
0.4821621621621622,0.4291891891891892,1000,1000,2,6,0.07585775750291836,15,ho
0.4452621895124195,0.40754369825206993,1000,1500,2,4,0.2754228703338166,2,hol
0.5216741405082213,0.34678624813153963,1000,1000,5,6,0.3311311214825911,7,ho
0.3806122448979592,0.20918367346938777,1000,1000,8,9,0.020892961308540396,10,hol
0.28863172226004086,0.3880190605854323,1000,1500,2,6,0.020892961308540396,2,ho
0.7686721991701245,0.7188796680497925,1000,1000,5,5,0.03630780547701014,1,ho
0.4010810810810811,0.387027027027027,1000,1000,7,8,0.07585775750291836,18,hol
0.5030364372469636,0.027327935222672066,1000,1000,2,3,0.012022644346174132,15,hol
0.11133603238866396,0.07827260458839407,1000,1500,2,6,0.012022644346174132,10,hol
0.4969574036511156,0.3184584178498986,1000,1000,8,9,0.014454397707459272,0,hol
0.44894204231830726,0.42870285188592455,1000,1500,2,4,0.2754228703338166,7,hol
0.36470588235294116,0.41411764705882353,1000,1000,5,5,0.5754399373371569,12,hol
0.039057239057239054,0.028956228956228958,1000,1500,2,2,0.01,19,hol
0.49838187702265374,0.2621359223300971,1000,1000,5,7,0.6918309709189366,16,ho
0.21114369501466276,0.22727272727272727,1000,1500,2,2,0.09120108393559097,19,hol
0.4574780058651026,0.5029325513196481,1000,1500,2,6,0.09120108393559097,18,ho
0.30553656869446344,0.3650034176349966,1000,1500,2,6,0.025118864315095794,19,ho
0.35275080906148865,0.4336569579288026,1000,1000,7,8,0.6918309709189366,19,hol
0.35502958579881655,0.3727810650887574,1000,1000,2,3,0.8317637711026709,0,ho
0.6060606060606061,0.4769921436588103,1000,1000,5,7,0.1096478196143185,3,ho
0.6637837837837838,0.45297297297297295,1000,1000,8,9,0.07585775750291836,14,ho
0.5264864864864864,0.40756756756756757,1000,1000,5,7,0.07585775750291836,1,ho
0.2934898612593383,0.2870864461045891,1000,1000,2,6,0.06309573444801933,13,hol
0.40956651718983555,0.42152466367713004,1000,1000,2,6,0.3311311214825911,19,hol
0.44,0.44413793103448274,1000,1000,2,6,0.2754228703338166,12,hol
0.1589310829817159,0.14064697609001406,1000,1500,2,2,0.05248074602497726,15,hol
0.4083623693379791,0.22020905923344947,1000,1500,2,6,0.04365158322401661,3,hol
0.4345679012345679,0.4469135802469136,1000,1500,2,6,0.19054607179632474,19,hol
0.5223529411764706,0.35294117647058826,1000,1000,2,6,0.5754399373371569,1,ho
0.12130801687763713,0.08755274261603375,1000,1000,2,3,0.05248074602497726,12,hol
0.44774477447744776,0.49174917491749176,1000,1000,8,9,0.09120108393559097,8,hol
0.2441025641025641,0.15487179487179487,1000,1000,5,6,0.025118864315095794,7,hol
0.09701492537313433,0.07327001356852103,1000,1500,2,4,0.017378008287493755,0,hol
0.36,0.2605128205128205,1000,1000,5,7,0.025118864315095794,0,hol
0.3641379310344828,0.32275862068965516,1000,1000,2,3,0.2754228703338166,8,hol
0.20244150559511698,0.17192268565615462,1000,1000,5,6,0.017378008287493755,17,ho
0.4513064133016627,0.517814726840855,1000,1000,7,8,0.15848931924611134,17,hol
0.301119023397762,0.17395727365208546,1000,1000,7,8,0.017378008287493755,14,hol
0.05391658189216684,0.05188199389623601,1000,1000,2,3,0.017378008287493755,14,hol
0.5169230769230769,0.4348717948717949,1000,1000,8,9,0.025118864315095794,16,ho
0.27589743589743587,0.26666666666666666,1000,1000,2,6,0.025118864315095794,13,ho
0.4099616858237548,0.4904214559386973,1000,1000,5,6,0.47863009232263826,10,hol
0.16950306330837303,0.10823689584751532,1000,1500,2,6,0.020892961308540396,6,hol
0.5650224215246636,0.3781763826606876,1000,1000,5,7,0.3311311214825911,5,ho
0.4773022049286641,0.43320363164721143,1000,1000,2,6,0.22908676527677735,14,ho
0.5375982042648709,0.43097643097643096,1000,1000,5,5,0.1096478196143185,9,ho
0.591715976331361,0.28994082840236685,1000,1000,7,8,0.8317637711026709,10,ho
0.04665314401622718,0.038539553752535496,1000,1000,2,3,0.014454397707459272,12,ho
0.25431530494821636,0.21173762945914845,1000,1000,2,3,0.13182567385564073,11,hol
0.28512820512820514,0.2635897435897436,1000,1000,5,5,0.025118864315095794,6,ho
0.26461538461538464,0.2841025641025641,1000,1000,5,7,0.025118864315095794,8,hol
0.15384615384615385,0.1241565452091768,1000,1500,2,6,0.012022644346174132,1,ho
0.44487678339818415,0.4033722438391699,1000,1000,2,6,0.22908676527677735,9,hol
0.10931174089068826,0.08232118758434548,1000,1500,2,6,0.012022644346174132,1,hol
0.45016611295681064,0.5232558139534884,1000,1000,5,6,0.3981071705534973,7,hol
0.46182152713891444,0.42594296228150874,1000,1500,2,4,0.2754228703338166,0,hol
0.4882051282051282,0.4748717948717949,1000,1000,2,3,0.025118864315095794,0,hol
0.4101161995898838,0.12303485987696514,1000,1500,2,4,0.025118864315095794,19,ho
0.4418356456776948,0.4578441835645678,1000,1000,7,8,0.06309573444801933,13,hol
0.4069767441860465,0.43023255813953487,1000,1000,5,6,0.3981071705534973,1,hol
0.6509539842873177,0.4702581369248036,1000,1000,7,8,0.1096478196143185,15,ho
0.5141700404858299,0.3775303643724696,1000,1000,7,8,0.012022644346174132,17,hol
0.5115332428765265,0.16621438263229307,1000,1500,2,6,0.017378008287493755,6,ho
0.4155455904334828,0.47085201793721976,1000,1000,8,9,0.3311311214825911,15,hol
0.6051227321237994,0.4578441835645678,1000,1000,7,8,0.06309573444801933,17,ho
0.08887381275440977,0.07598371777476255,1000,1500,2,4,0.017378008287493755,19,hol
0.3383137673425827,0.2518676627534685,1000,1000,5,5,0.06309573444801933,12,hol
0.1926977687626775,0.17647058823529413,1000,1000,5,6,0.014454397707459272,3,ho
0.4842814371257485,0.4101796407185629,1000,1500,2,6,0.1096478196143185,2,ho
0.18054054054054053,0.1654054054054054,1000,1000,2,3,0.07585775750291836,10,hol
0.32038834951456313,0.41423948220064727,1000,1000,5,6,0.6918309709189366,12,hol
0.21025641025641026,0.13025641025641024,1000,1000,5,5,0.025118864315095794,9,hol
0.44878048780487806,0.41045296167247386,1000,1500,2,6,0.04365158322401661,10,ho
0.6188340807174888,0.4200298953662182,1000,1000,5,7,0.3311311214825911,0,ho
0.6052934407364787,0.4672036823935558,1000,1000,5,7,0.13182567385564073,16,ho
0.3860322333077513,0.33614735226400616,1000,1500,2,4,0.13182567385564073,8,ho
0.37094682230869,0.4656290531776913,1000,1000,8,9,0.22908676527677735,17,hol
0.48220064724919093,0.31715210355987056,1000,1000,5,5,0.6918309709189366,10,ho
0.35502958579881655,0.3905325443786982,1000,1000,5,5,0.8317637711026709,0,hol
0.13479623824451412,0.0961337513061651,1000,1000,2,3,0.04365158322401661,10,ho
0.490280777537797,0.5053995680345572,1000,1500,2,2,0.6918309709189366,1,hol
0.4053156146179402,0.48006644518272423,1000,1000,2,3,0.3981071705534973,14,ho
0.4023529411764706,0.42823529411764705,1000,1000,5,6,0.5754399373371569,9,hol
0.2907216494845361,0.16288659793814433,1000,1000,5,6,0.03019951720402016,9,hol
0.14873417721518986,0.12658227848101267,1000,1000,2,3,0.05248074602497726,12,ho
0.28164556962025317,0.22362869198312235,1000,1000,2,6,0.05248074602497726,0,ho
0.27218934911242604,0.40828402366863903,1000,1000,7,8,0.8317637711026709,14,hol
0.6777777777777778,0.38641975308641974,1000,1000,8,9,0.19054607179632474,2,ho
0.39282051282051283,0.24717948717948718,1000,1000,8,9,0.025118864315095794,1,hol
0.4337448559670782,0.42304526748971194,1000,1500,2,6,0.19054607179632474,14,hol
0.40129449838187703,0.4077669902912621,1000,1000,2,6,0.6918309709189366,6,hol
0.4,0.3764705882352941,1000,1000,2,3,0.5754399373371569,3,ho
0.2790194664744052,0.2653208363374189,1000,1500,2,4,0.07585775750291836,14,hol
0.6971496437054632,0.44299287410926363,1000,1000,8,9,0.15848931924611134,9,ho
0.41932270916334663,0.4252988047808765,1000,1500,2,2,0.3311311214825911,2,ho
0.409652076318743,0.4208754208754209,1000,1000,5,6,0.1096478196143185,13,hol
0.3961136023916293,0.3811659192825112,1000,1000,2,3,0.3311311214825911,14,ho
0.6125760649087221,0.592292089249493,1000,1500,2,6,0.014454397707459272,13,ho
0.5121457489878543,0.43623481781376516,1000,1000,5,6,0.012022644346174132,4,hol
0.08556701030927835,0.061855670103092786,1000,1000,2,3,0.03019951720402016,0,ho
0.39644970414201186,0.4378698224852071,1000,1000,2,3,0.8317637711026709,3,ho
0.30522565320665085,0.28859857482185275,1000,1000,2,3,0.15848931924611134,7,hol
0.4,0.3134020618556701,1000,1000,5,7,0.03019951720402016,17,ho
0.38035527690700105,0.2361546499477534,1000,1000,5,7,0.04365158322401661,16,hol
0.5369649805447471,0.3631647211413748,1000,1000,5,6,0.22908676527677735,9,ho
0.1950207468879668,0.16182572614107885,1000,1500,2,4,0.03630780547701014,9,ho
0.36972972972972973,0.2864864864864865,1000,1000,5,5,0.07585775750291836,12,hol
0.33124346917450365,0.219435736677116,1000,1000,5,5,0.04365158322401661,13,hol
