HO_BT,HOL_BT,BIN,BINL,N,M,K,L,epoch
-0.863544,-0.885712,-0.863288,-0.888575,1000,8858,4,0,8
-1.23851,-1.2621,-1.23853,-1.26353,1000,18329,8,0,30
-0.82277,-0.829089,-0.822964,-0.829223,1000,61584,4,0,23
-1.93405,-1.58675,-1.86185,-1.61449,1000,3359,10,1,33
-0.849025,-0.854668,-0.849363,-0.855203,1000,78475,4,0,12
-1.93999,-1.4589,-1.86093,-1.46394,1000,37926,10,1,35
-0.637902,-0.637902,-0.637903,-0.637902,1000,1000,2,0,27
-1.37076,-1.37505,-1.37081,-1.37594,1000,100000,10,0,24
-1.09162,-0.986333,-1.0579,-0.990031,1000,4281,4,1,41
-1.91234,-1.40823,-1.8321,-1.40946,1000,48329,10,1,15
-0.435474,-0.435474,-0.435474,-0.435474,1000,11288,2,1,41
-1.28377,-1.13773,-1.24794,-1.14326,1000,1274,4,1,25
-1.0908,-1.09721,-1.09086,-1.09771,1000,78475,6,0,46
-0.647852,-0.647852,-0.647852,-0.647852,1000,1000,2,0,35
-1.9553,-1.47739,-1.87198,-1.48857,1000,23357,10,1,5
-1.31238,-1.42312,-1.31692,-1.46492,1000,4281,8,0,20
-1.70176,-1.31125,-1.63211,-1.31466,1000,18329,8,1,47
-1.96357,-1.53075,-1.88968,-1.55166,1000,11288,10,1,18
-1.12916,-1.14552,-1.13017,-1.1509,1000,29763,6,0,5
-0.45042,-0.45042,-0.45042,-0.45042,1000,23357,2,1,25
-1.68158,-1.30945,-1.616,-1.33104,1000,11288,8,1,7
-1.87565,-1.37599,-1.7972,-1.37748,1000,78475,10,1,32
-1.40631,-1.1169,-1.35214,-1.11715,1000,100000,6,1,34
-0.422201,-0.422201,-0.422201,-0.422201,1000,78475,2,0,49
-0.836782,-0.857939,-0.837481,-0.861352,1000,18329,4,0,26
-1.92261,-1.47995,-1.84691,-1.49794,1000,11288,10,1,29
-1.6007,-1.38035,-1.54915,-1.42072,1000,1274,6,1,24
-1.72536,-1.38845,-1.66171,-1.41839,1000,4281,8,1,31
-0.450951,-0.450951,-0.450951,-0.450951,1000,23357,2,0,6
-0.42236,-0.42236,-0.42236,-0.42236,1000,78475,2,0,37
-1.33312,-1.46403,-1.33843,-1.52628,1000,2069,8,0,34
-1.66191,-1.24525,-1.59139,-1.24653,1000,37926,8,1,32
-0.926978,-0.980663,-0.92645,-0.991883,1000,3359,4,0,31
-1.36879,-1.06788,-1.31396,-1.0685,1000,61584,6,1,35
-1.68657,-1.2938,-1.61349,-1.30787,1000,8858,8,1,38
-1.08291,-1.14201,-1.08503,-1.15981,1000,8858,6,0,24
-0.989758,-0.838847,-0.955986,-0.840649,1000,37926,4,1,49
-1.41445,-1.54024,-1.41656,-1.58199,1000,3359,10,0,32
-1.42225,-1.44706,-1.42263,-1.45657,1000,18329,10,0,10
-0.60312,-0.60312,-0.60312,-0.60312,1000,1623,2,0,27
-1.50599,-1.51431,-1.5063,-1.51818,1000,61584,10,0,35
-1.69413,-1.2913,-1.62514,-1.29162,1000,78475,8,1,7
-1.94257,-1.47823,-1.86256,-1.49924,1000,8858,10,1,37
-1.96176,-1.48866,-1.87597,-1.5092,1000,6951,10,1,15
-1.32506,-1.37045,-1.32533,-1.39374,1000,5455,8,0,3
-1.43596,-1.4571,-1.43674,-1.46307,1000,23357,10,0,46
-1.00394,-0.878539,-0.969851,-0.887856,1000,8858,4,1,16
-1.1814,-1.05582,-1.15017,-1.06378,1000,1623,4,1,21
-1.40754,-1.11842,-1.35282,-1.12006,1000,61584,6,1,11
-1.93273,-1.54681,-1.85796,-1.58887,1000,4281,10,1,39
-0.575749,-0.575749,-0.575749,-0.575749,1000,2069,2,1,23
-1.04204,-0.912222,-1.00534,-0.916442,1000,5455,4,1,30
-1.07361,-1.08245,-1.07413,-1.08345,1000,48329,6,0,10
-0.550388,-0.550388,-0.550388,-0.550388,1000,4281,2,0,49
-1.09607,-1.16306,-1.09657,-1.18109,1000,5455,6,0,5
-0.876646,-0.885087,-0.87723,-0.887522,1000,29763,4,0,45
-0.998357,-0.85093,-0.964553,-0.852407,1000,23357,4,1,4
-1.21464,-1.37797,-1.25007,-1.4562,1000,1274,6,0,19
-1.45798,-1.19103,-1.40139,-1.19599,1000,18329,6,1,17
-1.89872,-1.41366,-1.82072,-1.41678,1000,29763,10,1,14
-1.24557,-1.3203,-1.25447,-1.35791,1000,2636,6,0,34
-1.28392,-1.34427,-1.28236,-1.36035,1000,6951,8,0,45
-0.603407,-0.603407,-0.603407,-0.603407,1000,1623,2,1,18
-0.504322,-0.504322,-0.504322,-0.504322,1000,4281,2,1,9
-1.25554,-1.40536,-1.27192,-1.46044,1000,1623,6,0,45
-0.962874,-1.04527,-0.974334,-1.0668,1000,2069,4,0,32
-1.45398,-1.4908,-1.45556,-1.50723,1000,14384,10,0,42
-0.423311,-0.423311,-0.423311,-0.423311,1000,100000,2,1,26
-1.21251,-1.13193,-1.20928,-1.15602,1000,1274,4,1,37
-0.844923,-0.854807,-0.844673,-0.858043,1000,18329,4,0,13
-0.828433,-0.831963,-0.828499,-0.832224,1000,100000,4,0,49
-1.93096,-1.59983,-1.85635,-1.68187,1000,2069,10,1,29
-1.42738,-1.43955,-1.42793,-1.44095,1000,48329,10,0,4
-0.434514,-0.434514,-0.434514,-0.434514,1000,48329,2,1,5
-0.424936,-0.424936,-0.424936,-0.424936,1000,61584,2,0,46
-1.96524,-1.51018,-1.89049,-1.51535,1000,29763,10,1,10
-0.84872,-0.862448,-0.848937,-0.863382,1000,23357,4,0,36
-1.40263,-1.40838,-1.40282,-1.40895,1000,100000,10,0,16
-0.885621,-0.897932,-0.885835,-0.900316,1000,18329,4,0,3
-1.29505,-1.3148,-1.29546,-1.32093,1000,23357,8,0,21
-0.991732,-0.836912,-0.958257,-0.837747,1000,29763,4,1,6
-1.39848,-1.40466,-1.39869,-1.40548,1000,100000,10,0,2
-1.3854,-1.41107,-1.3858,-1.42003,1000,14384,10,0,23
-1.04905,-0.913444,-1.01434,-0.920411,1000,8858,4,1,20
-1.30185,-1.31608,-1.30251,-1.31935,1000,37926,8,0,20
-1.28239,-1.30617,-1.28339,-1.31399,1000,23357,8,0,10
-1.10243,-1.1069,-1.10243,-1.10723,1000,100000,6,0,6
-0.465964,-0.465964,-0.465964,-0.465964,1000,11288,2,1,12
-1.10476,-1.23334,-1.14058,-1.27401,1000,1274,4,0,48
-0.608389,-0.608389,-0.608389,-0.608389,1000,1274,2,1,43
-0.513573,-0.513573,-0.513572,-0.513573,1000,4281,2,1,5
-1.02858,-0.898853,-0.989429,-0.902927,1000,6951,4,1,38
-1.10008,-1.1038,-1.10005,-1.10375,1000,100000,6,0,43
-1.30954,-1.31637,-1.30929,-1.31644,1000,61584,8,0,0
-1.00738,-0.859175,-0.973548,-0.860981,1000,37926,4,1,23
-0.945454,-1.0593,-0.945365,-1.0768,1000,2069,4,0,40
-1.08315,-1.02159,-1.05775,-1.03965,1000,2069,4,1,24
-0.895905,-0.919908,-0.895361,-0.92409,1000,11288,4,0,0
-1.39757,-1.11804,-1.34443,-1.11996,1000,61584,6,1,43
-1.11797,-1.13317,-1.11878,-1.1378,1000,23357,6,0,45
-0.487253,-0.487253,-0.487253,-0.487253,1000,8858,2,0,33
-0.661211,-0.661211,-0.661211,-0.661211,1000,1000,2,0,19
-0.51871,-0.518709,-0.51871,-0.518709,1000,5455,2,1,28
-1.29818,-1.33226,-1.29879,-1.34715,1000,14384,8,0,49
-1.2559,-1.28918,-1.25757,-1.30456,1000,14384,8,0,14
-1.06594,-1.07725,-1.0658,-1.08098,1000,37926,6,0,43
-1.92727,-1.4399,-1.84782,-1.44163,1000,48329,10,1,4
-1.05247,-0.921063,-1.0166,-0.928681,1000,6951,4,1,18
-1.71504,-1.32824,-1.64662,-1.33043,1000,37926,8,1,16
-1.70258,-1.39527,-1.63683,-1.43238,1000,4281,8,1,37
-1.02029,-0.854531,-0.984687,-0.854866,1000,61584,4,1,31
-0.540508,-0.540508,-0.540508,-0.540508,1000,3359,2,0,22
-1.96114,-1.56324,-1.88431,-1.60171,1000,4281,10,1,45
-1.42982,-1.52299,-1.43212,-1.55396,1000,4281,10,0,45
-0.434906,-0.434906,-0.434906,-0.434906,1000,23357,2,1,31
-0.477487,-0.477487,-0.477487,-0.477487,1000,11288,2,1,6
-1.37951,-1.08007,-1.32451,-1.08074,1000,78475,6,1,37
-0.861718,-0.897421,-0.865708,-0.90444,1000,8858,4,0,9
-1.1274,-1.19634,-1.13224,-1.22114,1000,5455,6,0,29
-0.447381,-0.447381,-0.447381,-0.447381,1000,14384,2,1,28
-1.73945,-1.45827,-1.66933,-1.52146,1000,2069,8,1,12
-1.90531,-1.54785,-1.83606,-1.58162,1000,3359,10,1,34
-1.02509,-0.877048,-0.992654,-0.87763,1000,78475,4,1,33
-0.856142,-0.861952,-0.856369,-0.862476,1000,78475,4,0,46
-1.25092,-1.2905,-1.25219,-1.30581,1000,11288,8,0,40
-0.449461,-0.449461,-0.449461,-0.449461,1000,23357,2,1,45
-0.42798,-0.42798,-0.42798,-0.42798,1000,37926,2,0,30
-0.628719,-0.628719,-0.628719,-0.628719,1000,1000,2,1,28
-0.514506,-0.514506,-0.514506,-0.514506,1000,3359,2,0,28
-0.420744,-0.420744,-0.420744,-0.420744,1000,100000,2,1,15
-0.943294,-1.03341,-0.947644,-1.04478,1000,2636,4,0,32
-0.632069,-0.632069,-0.632069,-0.632069,1000,1000,2,1,9
-1.23273,-1.30149,-1.23082,-1.32083,1000,6951,8,0,21
-1.37542,-1.08906,-1.3221,-1.09106,1000,61584,6,1,2
-0.48526,-0.48526,-0.48526,-0.485259,1000,6951,2,1,25
-1.09831,-1.11085,-1.09907,-1.11422,1000,37926,6,0,30
-0.42268,-0.42268,-0.42268,-0.42268,1000,78475,2,1,28
-1.69137,-1.29596,-1.62215,-1.29856,1000,61584,8,1,15
-1.06036,-0.966604,-1.03084,-0.980131,1000,8858,4,1,49
-1.42449,-1.4367,-1.42429,-1.44049,1000,37926,10,0,20
-1.76095,-1.43446,-1.69394,-1.47242,1000,3359,8,1,17
-0.416646,-0.416646,-0.416646,-0.416646,1000,61584,2,0,27
-2.01346,-1.77351,-1.9502,-1.8718,1000,1623,10,1,10
-1.03103,-0.875574,-0.992636,-0.876764,1000,11288,4,1,28
-0.827068,-0.835741,-0.827644,-0.837623,1000,48329,4,0,45
-0.508247,-0.508247,-0.508247,-0.508247,1000,5455,2,1,38
-1.72204,-1.41666,-1.65433,-1.46372,1000,4281,8,1,1
-0.431317,-0.431317,-0.431317,-0.431317,1000,78475,2,0,41
-1.52178,-1.29327,-1.46196,-1.33355,1000,2636,6,1,39
-1.11179,-0.952439,-1.06479,-0.956127,1000,3359,4,1,16
-1.40736,-1.44701,-1.40851,-1.46043,1000,11288,10,0,21
-1.64211,-1.2445,-1.57399,-1.24954,1000,23357,8,1,31
-1.15318,-1.04039,-1.12033,-1.05755,1000,3359,4,1,37
-1.07503,-0.978641,-1.04521,-0.999543,1000,5455,4,1,44
-1.09106,-1.11245,-1.09149,-1.11719,1000,23357,6,0,12
-0.420549,-0.420549,-0.420549,-0.420549,1000,48329,2,0,22
-1.13312,-1.13987,-1.13368,-1.141,1000,78475,6,0,25
-1.10453,-1.11133,-1.10506,-1.11249,1000,78475,6,0,28
-1.28395,-1.29691,-1.28399,-1.2988,1000,37926,8,0,24
-1.01128,-0.872426,-0.972264,-0.873843,1000,6951,4,1,46
-1.15985,-1.24635,-1.1631,-1.25981,1000,4281,6,0,19
-1.89369,-1.36108,-1.80967,-1.36226,1000,100000,10,1,3
-1.63851,-1.2492,-1.57414,-1.25104,1000,78475,8,1,42
-1.39823,-1.10936,-1.33957,-1.11829,1000,14384,6,1,15
-0.825181,-0.82807,-0.825124,-0.828337,1000,100000,4,0,44
-1.67609,-1.25193,-1.60315,-1.25316,1000,61584,8,1,4
-0.501728,-0.501728,-0.501728,-0.501728,1000,8858,2,1,23
-1.0205,-0.898119,-0.986189,-0.90777,1000,8858,4,1,14
-1.3998,-1.44926,-1.40121,-1.46837,1000,8858,10,0,39
-1.38167,-1.07322,-1.32282,-1.07525,1000,23357,6,1,16
-0.416826,-0.416826,-0.416826,-0.416826,1000,100000,2,1,0
-0.899778,-0.959185,-0.899747,-0.96505,1000,4281,4,0,29
-1.08461,-0.966375,-1.04723,-0.972197,1000,6951,4,1,3
-1.43666,-1.20687,-1.37961,-1.23284,1000,3359,6,1,3
-1.67674,-1.25973,-1.60549,-1.26067,1000,100000,8,1,48
-0.438123,-0.438123,-0.438123,-0.438123,1000,14384,2,0,1
-1.4725,-1.491,-1.47255,-1.49319,1000,29763,10,0,35
-1.40733,-1.4175,-1.40747,-1.42114,1000,48329,10,0,3
-1.69639,-1.30225,-1.62933,-1.30794,1000,37926,8,1,3
-1.08509,-1.12739,-1.09597,-1.14199,1000,1274,4,0,10
-0.431119,-0.431119,-0.431119,-0.431119,1000,48329,2,0,20
-1.70195,-1.29258,-1.63098,-1.29486,1000,37926,8,1,38
-0.590231,-0.590231,-0.590231,-0.590231,1000,2069,2,0,13
-1.62665,-1.2222,-1.56002,-1.22276,1000,100000,8,1,32
-1.11123,-1.1934,-1.11496,-1.22182,1000,5455,6,0,42
-1.25433,-1.26086,-1.25478,-1.26188,1000,100000,8,0,31
-1.88636,-1.39028,-1.80834,-1.3915,1000,78475,10,1,5
-1.70049,-1.31433,-1.63268,-1.31685,1000,29763,8,1,6
-1.59823,-1.6932,-1.62277,-1.82435,1000,2069,10,0,40
-1.28574,-1.30345,-1.28606,-1.30955,1000,23357,8,0,26
-1.85893,-1.56129,-1.79786,-1.59964,1000,1000,8,1,33
-1.39004,-1.10075,-1.3354,-1.10505,1000,23357,6,1,44
-1.01225,-0.853911,-0.974572,-0.857767,1000,18329,4,1,16
-1.3633,-1.41456,-1.3653,-1.4496,1000,6951,10,0,38
-1.31113,-1.48956,-1.32693,-1.54198,1000,1000,6,0,6
-0.438437,-0.438437,-0.438437,-0.438437,1000,23357,2,0,2
-1.41687,-1.24681,-1.37039,-1.27885,1000,2636,6,1,32
-0.898009,-0.944307,-0.899655,-0.948897,1000,6951,4,0,49
-0.62517,-0.62517,-0.62517,-0.62517,1000,1000,2,1,2
-1.31661,-1.38161,-1.31974,-1.40982,1000,2069,8,0,26
-1.41686,-1.16482,-1.36718,-1.16655,1000,48329,6,1,25
-1.70393,-1.43948,-1.63611,-1.50055,1000,3359,8,1,7
-0.540939,-0.540939,-0.540939,-0.540939,1000,3359,2,0,34
-1.68792,-1.31924,-1.62206,-1.32878,1000,18329,8,1,18
-0.895169,-0.975964,-0.900335,-0.986496,1000,3359,4,0,18
-1.26237,-1.36611,-1.27072,-1.41017,1000,3359,8,0,47
-1.3481,-1.36303,-1.3485,-1.3677,1000,37926,8,0,0
-1.64807,-1.29355,-1.57418,-1.32368,1000,5455,8,1,13
-0.56621,-0.56621,-0.56621,-0.56621,1000,1000,2,0,37
-0.547038,-0.547038,-0.547038,-0.547038,1000,3359,2,0,23
-0.554839,-0.554839,-0.554839,-0.554839,1000,2069,2,1,40
-1.50745,-1.31833,-1.44957,-1.35422,1000,2636,6,1,44
-0.420581,-0.420581,-0.420581,-0.420581,1000,48329,2,1,8
-1.36123,-1.45622,-1.36319,-1.49906,1000,3359,8,0,23
-1.47095,-1.52631,-1.47173,-1.56581,1000,6951,10,0,28
-1.43053,-1.45988,-1.43083,-1.47092,1000,18329,10,0,32
-1.17103,-1.26497,-1.17562,-1.30007,1000,4281,6,0,0
-1.51648,-1.39712,-1.48659,-1.47609,1000,1623,6,1,46
-1.13835,-1.18207,-1.14059,-1.21139,1000,6951,6,0,28
-1.2982,-1.49547,-1.31414,-1.5734,1000,1623,8,0,23
-1.03369,-0.900241,-1.00184,-0.903776,1000,18329,4,1,48
-1.00981,-0.852158,-0.97459,-0.853148,1000,29763,4,1,12
-0.568768,-0.568769,-0.568769,-0.568769,1000,2636,2,1,22
-0.506315,-0.506315,-0.506315,-0.506315,1000,5455,2,1,17
-0.429638,-0.429638,-0.429638,-0.429638,1000,29763,2,0,34
-1.15315,-1.27662,-1.17085,-1.30772,1000,1623,6,0,32
-0.531411,-0.531411,-0.531411,-0.531411,1000,5455,2,1,31
-2.01539,-1.71799,-1.95074,-1.79928,1000,1623,10,1,24
-0.468113,-0.468113,-0.468113,-0.468113,1000,14384,2,1,29
-0.895824,-0.914895,-0.89523,-0.918263,1000,11288,4,0,10
-1.9555,-1.51939,-1.88107,-1.52985,1000,23357,10,1,23
-1.08095,-1.12882,-1.09057,-1.13983,1000,1000,4,0,19
-1.39594,-1.10721,-1.34063,-1.10694,1000,61584,6,1,32
-1.10431,-1.12854,-1.10535,-1.13523,1000,18329,6,0,43
-1.42427,-1.13527,-1.36795,-1.13866,1000,29763,6,1,11
-0.418801,-0.418801,-0.418801,-0.418801,1000,100000,2,1,42
-1.10313,-1.14082,-1.10561,-1.14954,1000,11288,6,0,17
-0.878858,-0.925851,-0.883298,-0.935632,1000,6951,4,0,37
-0.992864,-0.842093,-0.961007,-0.842281,1000,100000,4,1,43
-0.852047,-0.864198,-0.853023,-0.867585,1000,29763,4,0,14
-1.88111,-1.59283,-1.81112,-1.65459,1000,1000,10,1,42
-0.94922,-1.00458,-0.950148,-1.01478,1000,3359,4,0,8
-1.06018,-0.919484,-1.02439,-0.924668,1000,11288,4,1,42
-1.95678,-1.48848,-1.88111,-1.5024,1000,11288,10,1,22
-0.997445,-0.838337,-0.962461,-0.839236,1000,37926,4,1,30
-1.95484,-1.51696,-1.87216,-1.5581,1000,4281,10,1,18
-1.33417,-1.35641,-1.33446,-1.36151,1000,18329,8,0,40
-1.96608,-1.49163,-1.88827,-1.49293,1000,100000,10,1,25
-1.9537,-1.46458,-1.86335,-1.48749,1000,11288,10,1,28
-1.7198,-1.45187,-1.69776,-1.47877,1000,1000,6,1,21
-1.04166,-0.910354,-1.00485,-0.92117,1000,6951,4,1,37
-1.40296,-1.11695,-1.34904,-1.11834,1000,61584,6,1,34
-0.600954,-0.600954,-0.600954,-0.600954,1000,1274,2,1,4
-0.460574,-0.460574,-0.460574,-0.460574,1000,11288,2,0,14
-1.3862,-1.39291,-1.38622,-1.39334,1000,78475,10,0,21
-1.71915,-1.3518,-1.65711,-1.36905,1000,6951,8,1,44
-1.67485,-1.32158,-1.60601,-1.34539,1000,6951,8,1,13
-0.414534,-0.414534,-0.414534,-0.414534,1000,78475,2,1,48
-1.39357,-1.09513,-1.33604,-1.09881,1000,18329,6,1,19
-1.35651,-1.05871,-1.30132,-1.0609,1000,61584,6,1,15
-1.0104,-0.863343,-0.975701,-0.864621,1000,29763,4,1,2
-1.69023,-1.36247,-1.62791,-1.37293,1000,6951,8,1,22
-1.6569,-1.23228,-1.5853,-1.23401,1000,29763,8,1,15
-0.427999,-0.427999,-0.427999,-0.427999,1000,61584,2,1,47
-1.23861,-1.42539,-1.24306,-1.47441,1000,1274,6,0,18
-1.09988,-1.13051,-1.10142,-1.13773,1000,14384,6,0,48
-1.68894,-1.29714,-1.62027,-1.29769,1000,100000,8,1,40
-1.10266,-1.1132,-1.10264,-1.11432,1000,48329,6,0,18
-0.446497,-0.446497,-0.446497,-0.446497,1000,14384,2,1,43
-1.35212,-1.4671,-1.35325,-1.50798,1000,2636,8,0,46
-0.428603,-0.428603,-0.428603,-0.428603,1000,48329,2,0,26
-1.42772,-1.48929,-1.42899,-1.52235,1000,6951,10,0,6
-1.50671,-1.62807,-1.51109,-1.69003,1000,2069,10,0,37
-0.466585,-0.466585,-0.466585,-0.466585,1000,8858,2,0,23
-0.641994,-0.641994,-0.641994,-0.641994,1000,1000,2,1,18
-1.01391,-0.872918,-0.980535,-0.876274,1000,18329,4,1,23
-1.00524,-0.851051,-0.970538,-0.855241,1000,18329,4,1,34
-1.10556,-1.11402,-1.10605,-1.11521,1000,61584,6,0,5
-0.431991,-0.431991,-0.431991,-0.431991,1000,48329,2,0,36
-0.424446,-0.424446,-0.424446,-0.424446,1000,100000,2,1,6
-1.56487,-1.74103,-1.58197,-1.81873,1000,1274,10,0,40
-0.607239,-0.60724,-0.607239,-0.607239,1000,1623,2,1,10
-0.858931,-0.909317,-0.860823,-0.9191,1000,4281,4,0,40
-0.991314,-0.833711,-0.957294,-0.834342,1000,78475,4,1,0
-0.434348,-0.434348,-0.434348,-0.434348,1000,23357,2,0,40
-1.96564,-1.53077,-1.88554,-1.55331,1000,6951,10,1,8
-1.00293,-0.854068,-0.969784,-0.854951,1000,61584,4,1,0
-1.34828,-1.425,-1.34766,-1.43177,1000,5455,10,0,12
-0.991415,-0.83054,-0.957415,-0.831163,1000,100000,4,1,49
-1.47554,-1.48401,-1.4757,-1.48458,1000,48329,10,0,12
-1.44862,-1.48388,-1.44921,-1.49478,1000,14384,10,0,29
-1.91155,-1.5106,-1.84568,-1.53814,1000,5455,10,1,23
-1.05644,-0.929692,-1.02026,-0.939019,1000,6951,4,1,36
-1.67659,-1.26893,-1.60641,-1.26932,1000,61584,8,1,26
-1.07327,-1.1111,-1.07424,-1.11998,1000,11288,6,0,47
-1.06871,-0.958606,-1.03319,-0.970021,1000,2069,4,1,44
-0.853018,-0.860177,-0.853236,-0.861637,1000,48329,4,0,35
-1.67709,-1.31943,-1.60804,-1.33188,1000,6951,8,1,4
-1.44988,-1.47215,-1.45034,-1.47856,1000,23357,10,0,20
-0.93443,-0.993554,-0.939232,-1.01034,1000,3359,4,0,24
-1.28955,-1.33979,-1.29153,-1.3584,1000,11288,8,0,18
-1.3892,-1.40856,-1.38963,-1.41186,1000,29763,10,0,3
-1.55361,-1.65614,-1.55533,-1.70892,1000,2636,10,0,22
-1.4321,-1.17171,-1.38072,-1.18158,1000,14384,6,1,4
-0.647442,-0.647442,-0.647442,-0.647442,1000,1000,2,1,24
-0.430933,-0.430933,-0.430933,-0.430933,1000,37926,2,0,39
-1.97533,-1.61556,-1.89993,-1.68359,1000,2636,10,1,14
-1.46277,-1.48783,-1.46386,-1.49528,1000,23357,10,0,26
-1.76808,-1.4378,-1.70112,-1.48015,1000,4281,8,1,32
-1.0139,-0.868071,-0.978543,-0.874772,1000,14384,4,1,24
-1.72865,-1.36687,-1.6558,-1.39914,1000,5455,8,1,4
-1.16004,-1.17485,-1.16023,-1.17705,1000,29763,6,0,15
-1.39129,-1.47028,-1.38997,-1.51007,1000,4281,10,0,28
-1.32101,-1.45549,-1.31734,-1.49516,1000,1623,8,0,42
-1.95969,-1.5206,-1.88045,-1.54207,1000,8858,10,1,41
-2.00261,-1.62328,-1.91192,-1.66146,1000,1274,10,1,14
-0.870222,-0.913158,-0.870273,-0.920175,1000,8858,4,0,11
-0.690559,-0.690559,-0.690559,-0.690559,1000,1000,2,1,40
-1.00097,-0.844043,-0.966704,-0.844491,1000,37926,4,1,5
-1.8217,-1.64164,-1.77074,-1.70778,1000,1000,8,1,47
-0.885092,-1.00041,-0.88538,-1.00243,1000,2069,4,0,43
-1.39279,-1.12406,-1.33852,-1.13206,1000,18329,6,1,35
-1.66106,-1.29604,-1.59525,-1.3023,1000,5455,8,1,11
-0.454092,-0.454092,-0.454092,-0.454092,1000,18329,2,1,13
-1.10411,-0.959126,-1.06947,-0.963015,1000,2069,4,1,12
-0.859725,-0.863154,-0.859768,-0.863613,1000,100000,4,0,19
-1.55094,-1.36562,-1.52854,-1.4075,1000,1000,6,1,9
-1.54541,-1.3348,-1.49716,-1.37622,1000,2636,6,1,18
-1.37559,-1.0833,-1.31736,-1.09049,1000,11288,6,1,24
-1.92508,-1.42813,-1.84199,-1.43528,1000,29763,10,1,1
-1.0828,-1.16667,-1.08664,-1.17913,1000,5455,6,0,16
-1.39056,-1.09502,-1.33469,-1.09601,1000,100000,6,1,1
-0.607009,-0.607009,-0.607009,-0.607009,1000,1623,2,0,46
-1.14757,-1.19999,-1.15202,-1.22009,1000,6951,6,0,0
-1.38474,-1.47579,-1.3875,-1.51108,1000,5455,10,0,22
-1.11204,-1.12097,-1.11222,-1.12121,1000,61584,6,0,26
-1.02934,-0.883789,-0.994365,-0.887832,1000,23357,4,1,27
-1.27898,-1.28307,-1.27892,-1.28372,1000,100000,8,0,35
-1.4808,-1.31185,-1.43456,-1.35947,1000,2636,6,1,0
-1.72247,-1.33392,-1.65381,-1.34106,1000,18329,8,1,30
-1.51652,-1.52964,-1.51715,-1.53353,1000,37926,10,0,29
-1.42678,-1.4454,-1.427,-1.44998,1000,29763,10,0,29
-0.842243,-0.846797,-0.842475,-0.847372,1000,78475,4,0,45
-1.01525,-0.862462,-0.977607,-0.86857,1000,14384,4,1,21
-1.96616,-1.50078,-1.88725,-1.50884,1000,18329,10,1,41
-0.509628,-0.509628,-0.509628,-0.509628,1000,5455,2,1,22
-0.576287,-0.576287,-0.576287,-0.576287,1000,1623,2,0,11
-1.97173,-1.53037,-1.88765,-1.57193,1000,5455,10,1,7
-1.39593,-1.14179,-1.34082,-1.15064,1000,11288,6,1,23
-0.879705,-0.904893,-0.881559,-0.910708,1000,11288,4,0,16
-1.6974,-1.32135,-1.63151,-1.32726,1000,37926,8,1,25
-0.416652,-0.416652,-0.416652,-0.416652,1000,61584,2,1,28
-0.854449,-0.876128,-0.855333,-0.878646,1000,14384,4,0,33
-0.881287,-0.906311,-0.881714,-0.910727,1000,14384,4,0,30
-1.08018,-1.08491,-1.08034,-1.08577,1000,100000,6,0,42
-1.13252,-1.15889,-1.13433,-1.16248,1000,18329,6,0,24
-1.27013,-1.29837,-1.27072,-1.30527,1000,18329,8,0,1
-0.46224,-0.46224,-0.46224,-0.46224,1000,11288,2,0,12
-1.40288,-1.12104,-1.34944,-1.12355,1000,29763,6,1,32
-0.422165,-0.422165,-0.422165,-0.422165,1000,78475,2,0,11
-1.86512,-1.36429,-1.78462,-1.36968,1000,37926,10,1,14
-0.919181,-0.995066,-0.917366,-0.98911,1000,2069,4,0,1
-1.40558,-1.11596,-1.35108,-1.11745,1000,37926,6,1,16
-0.626013,-0.626013,-0.626013,-0.626013,1000,2636,2,0,35
-1.78174,-1.45514,-1.71136,-1.49373,1000,3359,8,1,12
-1.46391,-1.50004,-1.46551,-1.52992,1000,11288,10,0,35
-0.426387,-0.426387,-0.426387,-0.426387,1000,78475,2,0,8
-1.36572,-1.42786,-1.36607,-1.45371,1000,5455,10,0,38
-0.440729,-0.440729,-0.440729,-0.440729,1000,23357,2,1,24
-1.00907,-0.862968,-0.976965,-0.863575,1000,78475,4,1,4
-1.08448,-1.09114,-1.08485,-1.09189,1000,78475,6,0,47
-1.30667,-1.32222,-1.3068,-1.32437,1000,29763,8,0,8
-1.47891,-1.49824,-1.47939,-1.5027,1000,29763,10,0,39
-1.02437,-0.89596,-0.993246,-0.898284,1000,23357,4,1,19
-0.580122,-0.580122,-0.580122,-0.580122,1000,1623,2,0,10
-1.63517,-1.21334,-1.56441,-1.21341,1000,100000,8,1,8
-0.896422,-0.927069,-0.897274,-0.934222,1000,8858,4,0,31
-1.13195,-1.21754,-1.13047,-1.23727,1000,4281,6,0,40
-1.57606,-1.32805,-1.543,-1.35353,1000,1000,6,1,42
-1.08371,-1.08865,-1.08385,-1.0896,1000,100000,6,0,22
-1.41582,-1.13918,-1.36153,-1.14037,1000,29763,6,1,1
-1.34219,-1.34911,-1.34216,-1.35045,1000,61584,8,0,10
-1.86074,-1.36877,-1.78533,-1.37072,1000,37926,10,1,8
-1.70948,-1.31649,-1.63965,-1.32185,1000,14384,8,1,44
-0.519305,-0.519305,-0.519305,-0.519305,1000,1623,2,1,6
-1.039,-0.887331,-1.00368,-0.889712,1000,23357,4,1,5
-0.448132,-0.448132,-0.448132,-0.448132,1000,23357,2,0,0
-1.02829,-1.03595,-1.02838,-1.03741,1000,48329,6,0,48
