HO_BT,HOL_BT,BIN,BINL,N,M,K,L,epoch
-10.3442,-13.5697,-10.3646,-14.5932,1000,29763,8,1,30
-10.6408,-10.91,-10.6426,-11.0908,1000,61584,10,0,3
-14.8735,-19.7305,-14.8918,-20.8536,1000,48329,10,1,42
-2.29345,-2.49093,-2.30791,-2.53727,1000,4281,4,0,16
-0.451657,-0.451657,-0.451657,-0.451657,1000,18329,2,1,20
-10.3902,-12.7561,-10.4033,-14.4614,1000,8858,8,1,33
-11.4953,-13.5332,-11.6733,-14.4423,1000,1274,10,0,37
-15.0038,-17.7276,-15.0487,-21.0702,1000,3359,10,1,29
-7.67289,-8.7333,-7.72838,-9.17128,1000,2636,8,0,28
-2.13075,-2.30151,-2.14217,-2.34377,1000,6951,4,0,42
-2.04258,-2.07021,-2.04434,-2.07591,1000,61584,4,0,34
-3.12566,-3.26872,-3.13516,-3.52361,1000,3359,4,1,15
-3.06699,-3.19391,-3.07225,-3.43156,1000,3359,4,1,38
-14.8511,-19.7624,-14.8722,-20.8541,1000,48329,10,1,9
-2.0662,-2.0977,-2.06754,-2.10205,1000,61584,4,0,0
-0.666876,-0.666876,-0.666876,-0.666876,1000,1274,2,1,26
-7.62539,-8.84368,-7.68407,-9.45153,1000,2636,8,0,18
-14.9305,-19.381,-14.9522,-21.5023,1000,18329,10,1,1
-4.53009,-4.96106,-4.5388,-5.13057,1000,6951,6,0,43
-14.9275,-19.5498,-14.9563,-21.753,1000,18329,10,1,47
-6.31457,-8.32076,-6.3269,-8.56206,1000,100000,6,1,47
-7.58129,-8.39851,-7.60847,-8.88974,1000,5455,8,0,14
-2.93237,-3.54003,-2.93968,-3.71112,1000,23357,4,1,6
-6.59562,-7.22174,-6.64922,-8.14432,1000,2069,6,1,19
-11.3434,-13.1991,-11.5224,-14.2771,1000,1623,10,0,9
-6.33183,-8.19031,-6.34771,-8.60861,1000,48329,6,1,31
-10.9999,-12.2988,-11.0216,-13.354,1000,5455,10,0,4
-4.92092,-5.57139,-4.98685,-5.82229,1000,1623,6,0,7
-2.14559,-2.24899,-2.15184,-2.28091,1000,11288,4,0,32
-10.7999,-12.2717,-10.8564,-13.0283,1000,4281,10,0,46
-7.3208,-7.51623,-7.32387,-7.57904,1000,48329,8,0,1
-4.67492,-5.0442,-4.68237,-5.22575,1000,5455,6,0,26
-10.5445,-12.5764,-10.575,-14.5197,1000,4281,8,1,47
-10.3566,-13.6166,-10.3724,-14.0156,1000,100000,8,1,23
-10.8664,-12.599,-10.9114,-13.5531,1000,3359,10,0,23
-0.576653,-0.576653,-0.576653,-0.576653,1000,1274,2,1,10
-0.422385,-0.422385,-0.422385,-0.422385,1000,100000,2,1,46
-11.2223,-12.2011,-11.4263,-14.1199,1000,1274,8,1,38
-10.451,-12.9763,-10.4798,-14.771,1000,8858,8,1,20
-2.09298,-2.15434,-2.0959,-2.16792,1000,29763,4,0,37
-10.5539,-12.2987,-10.606,-14.4048,1000,3359,8,1,25
-10.3672,-13.809,-10.384,-14.5063,1000,61584,8,1,8
-4.45084,-4.57651,-4.45399,-4.6173,1000,37926,6,0,19
-0.451929,-0.451929,-0.451929,-0.451929,1000,18329,2,0,20
-2.30526,-2.65086,-2.32621,-2.71031,1000,2069,4,0,0
-0.41165,-0.41165,-0.41165,-0.41165,1000,78475,2,0,30
-11.4592,-13.1938,-11.5291,-14.3756,1000,2069,10,0,16
-2.07519,-2.16405,-2.07998,-2.18734,1000,18329,4,0,1
-0.432281,-0.432281,-0.432281,-0.432281,1000,18329,2,0,47
-6.3406,-7.9564,-6.35666,-8.61551,1000,18329,6,1,26
-6.43437,-7.54213,-6.45031,-8.49862,1000,5455,6,1,32
-6.37133,-7.8985,-6.3921,-8.6949,1000,11288,6,1,15
-7.80812,-8.92261,-7.85733,-9.38693,1000,2069,8,0,17
-0.457586,-0.457586,-0.457586,-0.457586,1000,11288,2,1,37
-10.5788,-12.2513,-10.6438,-14.2684,1000,2636,8,1,27
-2.09358,-2.1743,-2.0962,-2.1899,1000,18329,4,0,47
-6.35972,-8.20185,-6.36989,-8.70763,1000,37926,6,1,27
-10.8069,-11.7925,-10.8195,-12.3892,1000,8858,10,0,3
-14.9651,-18.7569,-14.9928,-21.5771,1000,8858,10,1,32
-0.488714,-0.488714,-0.488714,-0.488714,1000,6951,2,0,26
-3.01712,-3.35194,-3.02622,-3.6047,1000,5455,4,1,18
-4.48161,-5.00341,-4.49222,-5.17132,1000,5455,6,0,32
-6.3147,-8.16726,-6.32913,-8.53802,1000,48329,6,1,43
-0.555839,-0.555839,-0.555839,-0.555839,1000,4281,2,1,12
-10.9206,-12.1187,-10.9426,-12.9887,1000,5455,10,0,33
-10.6506,-12.3618,-10.7204,-14.4416,1000,2636,8,1,7
-0.449486,-0.449486,-0.449486,-0.449486,1000,14384,2,0,13
-0.4244,-0.4244,-0.4244,-0.4244,1000,23357,2,1,10
-10.8731,-11.4999,-10.8807,-11.8605,1000,18329,10,0,38
-0.533265,-0.533265,-0.533265,-0.533265,1000,4281,2,1,18
-10.44,-12.5968,-10.4752,-14.6027,1000,5455,8,1,23
-3.14747,-3.29027,-3.16999,-3.54411,1000,2636,4,1,30
-2.32563,-2.55562,-2.35632,-2.63598,1000,2636,4,0,12
-4.68933,-5.37658,-4.76287,-5.60336,1000,2636,6,0,10
-2.0037,-2.02677,-2.005,-2.0313,1000,78475,4,0,0
-0.527148,-0.527148,-0.527148,-0.527148,1000,4281,2,1,39
-0.443066,-0.443066,-0.443066,-0.443066,1000,37926,2,1,47
-0.4076,-0.4076,-0.4076,-0.4076,1000,78475,2,0,12
-0.604749,-0.604749,-0.604749,-0.604749,1000,2636,2,1,16
-10.5721,-12.3913,-10.6126,-14.5181,1000,3359,8,1,31
-7.43255,-7.91765,-7.44223,-8.18959,1000,14384,8,0,18
-3.27817,-3.24688,-3.35777,-3.42673,1000,1274,4,1,29
-7.42772,-7.51703,-7.42957,-7.55301,1000,100000,8,0,7
-10.9088,-11.7052,-11.0835,-13.4964,1000,1274,8,1,18
-14.8779,-19.8151,-14.9029,-21.2056,1000,37926,10,1,17
-3.14881,-3.19435,-3.16928,-3.39715,1000,2069,4,1,3
-6.34485,-7.90989,-6.35802,-8.65572,1000,14384,6,1,43
-14.9063,-19.0277,-14.9231,-21.7815,1000,11288,10,1,49
-0.644425,-0.644425,-0.644425,-0.644425,1000,1000,2,0,15
-6.48382,-7.6173,-6.52883,-8.63684,1000,4281,6,1,9
-8.30855,-9.67247,-8.46436,-10.2894,1000,1000,8,0,14
-7.58961,-8.15434,-7.60133,-8.47863,1000,11288,8,0,28
-11.0522,-12.6383,-11.1246,-13.5514,1000,2636,10,0,37
-7.49493,-7.7311,-7.49932,-7.81716,1000,37926,8,0,30
-10.3357,-13.7069,-10.3507,-14.2804,1000,61584,8,1,39
-3.03156,-3.40276,-3.0431,-3.65908,1000,6951,4,1,26
-5.03027,-5.7371,-5.14572,-6.01214,1000,1274,6,0,3
-10.5154,-12.0158,-10.5495,-14.0412,1000,2636,8,1,29
-4.63788,-5.23443,-4.64047,-5.41144,1000,3359,6,0,48
-10.3457,-14.0593,-10.3671,-14.6949,1000,78475,8,1,21
-3.11141,-3.37018,-3.13177,-3.64821,1000,4281,4,1,23
-6.33487,-8.38549,-6.34693,-8.68857,1000,100000,6,1,17
-10.379,-13.2128,-10.4045,-14.6668,1000,14384,8,1,18
-0.64859,-0.64859,-0.64859,-0.64859,1000,1274,2,1,35
-0.501252,-0.501252,-0.501252,-0.501252,1000,5455,2,1,24
-6.36387,-8.02225,-6.37788,-8.61111,1000,23357,6,1,13
-0.522694,-0.522694,-0.522694,-0.522694,1000,4281,2,0,21
-10.9345,-11.7928,-10.9516,-12.3381,1000,11288,10,0,16
-2.07664,-2.12503,-2.07726,-2.13607,1000,29763,4,0,21
-2.29087,-2.49132,-2.3171,-2.57197,1000,3359,4,0,27
-8.31903,-9.37823,-8.54908,-9.80885,1000,1000,8,0,37
-4.48438,-4.55807,-4.48582,-4.5869,1000,78475,6,0,18
-11.2361,-13.0191,-11.3022,-14.1568,1000,2069,10,0,36
-6.52562,-7.32874,-6.56893,-8.27205,1000,3359,6,1,15
-2.09611,-2.23399,-2.10105,-2.25874,1000,11288,4,0,30
-0.444636,-0.444636,-0.444636,-0.444636,1000,37926,2,0,24
-0.425976,-0.425976,-0.425976,-0.425976,1000,18329,2,0,45
-7.52324,-8.30516,-7.55593,-8.68429,1000,5455,8,0,41
-10.4447,-13.2561,-10.4662,-15.0362,1000,11288,8,1,14
-10.8921,-12.9013,-10.9951,-13.897,1000,2069,10,0,34
-0.420753,-0.420753,-0.420753,-0.420753,1000,61584,2,0,36
-0.421534,-0.421534,-0.421534,-0.421534,1000,100000,2,0,20
-2.34918,-2.55937,-2.35275,-2.62601,1000,2636,4,0,14
-6.44926,-7.53597,-6.48174,-8.55819,1000,4281,6,1,20
-0.517198,-0.517198,-0.517198,-0.517198,1000,3359,2,1,22
-10.9552,-11.7224,-11.1032,-13.4796,1000,1274,8,1,6
-14.8695,-20.0338,-14.8868,-21.0702,1000,61584,10,1,27
-14.8948,-19.0275,-14.9231,-21.2244,1000,14384,10,1,17
-7.48466,-7.95119,-7.49278,-8.21993,1000,14384,8,0,42
-0.442928,-0.442928,-0.442928,-0.442928,1000,18329,2,0,35
-0.445352,-0.445352,-0.445352,-0.445353,1000,14384,2,1,18
-10.3472,-13.7843,-10.3622,-14.4863,1000,61584,8,1,41
-2.91434,-3.45943,-2.91984,-3.60156,1000,23357,4,1,26
-2.92337,-3.49978,-2.92945,-3.6599,1000,23357,4,1,34
-7.45575,-7.84774,-7.46483,-8.05348,1000,18329,8,0,27
-0.582348,-0.582348,-0.582348,-0.582348,1000,3359,2,1,48
-3.1287,-3.32032,-3.14759,-3.57226,1000,3359,4,1,32
-2.10801,-2.2789,-2.11138,-2.30896,1000,5455,4,0,8
-7.49556,-8.29992,-7.50698,-8.82374,1000,5455,8,0,11
-10.394,-13.685,-10.4134,-14.7328,1000,29763,8,1,21
-2.04368,-2.13649,-2.04576,-2.14943,1000,18329,4,0,5
-10.8941,-11.3936,-10.9016,-11.7504,1000,23357,10,0,41
-2.06992,-2.1127,-2.07046,-2.12372,1000,37926,4,0,40
-0.417139,-0.417139,-0.417139,-0.417139,1000,23357,2,0,49
-6.70979,-7.34255,-6.7764,-8.34387,1000,2069,6,1,49
-6.47656,-7.35622,-6.49467,-8.35332,1000,3359,6,1,47
-0.437523,-0.437523,-0.437523,-0.437523,1000,14384,2,0,49
-2.37875,-2.61219,-2.3875,-2.65217,1000,1623,4,0,5
-7.57453,-7.90538,-7.58316,-8.08692,1000,23357,8,0,2
-7.61345,-9.18856,-7.71788,-9.70747,1000,1274,8,0,42
-3.20114,-3.24424,-3.23474,-3.46377,1000,2069,4,1,37
-2.3864,-2.65772,-2.41475,-2.72642,1000,2069,4,0,49
-2.07597,-2.10288,-2.07754,-2.11119,1000,61584,4,0,3
-2.95919,-3.48525,-2.97024,-3.71107,1000,11288,4,1,37
-4.47414,-4.52991,-4.47536,-4.54053,1000,78475,6,0,37
-15.1465,-17.1805,-15.2174,-20.3825,1000,2069,10,1,11
-14.8897,-19.2122,-14.9089,-21.2893,1000,18329,10,1,38
-10.8459,-11.2828,-10.8495,-11.5688,1000,29763,10,0,38
-10.5127,-12.2012,-10.589,-14.2134,1000,2636,8,1,16
-2.28899,-2.4687,-2.30515,-2.54118,1000,5455,4,0,16
-4.45881,-4.59262,-4.46282,-4.639,1000,37926,6,0,10
-11.1236,-11.8868,-11.2576,-13.6017,1000,1274,8,1,46
-2.92759,-3.51978,-2.93398,-3.67241,1000,29763,4,1,14
-14.93,-19.5535,-14.9597,-21.9199,1000,18329,10,1,2
-4.45236,-4.69473,-4.45712,-4.77119,1000,18329,6,0,47
-14.9528,-19.0464,-14.9727,-22.2157,1000,8858,10,1,31
-4.67483,-5.21294,-4.70357,-5.42981,1000,3359,6,0,23
-4.41704,-4.48726,-4.41843,-4.5004,1000,78475,6,0,17
-0.413261,-0.413261,-0.413261,-0.413261,1000,100000,2,1,38
-11.1484,-13.3638,-11.2442,-14.0763,1000,1274,10,0,3
-7.6432,-9.03324,-7.74526,-9.56337,1000,2069,8,0,41
-2.92751,-3.53825,-2.93495,-3.69,1000,29763,4,1,45
-7.52002,-7.89885,-7.52755,-8.15112,1000,18329,8,0,4
-10.7093,-11.1174,-10.7154,-11.3305,1000,29763,10,0,0
-10.5802,-10.7723,-10.5812,-10.8534,1000,100000,10,0,27
-2.0778,-2.13039,-2.08176,-2.14583,1000,29763,4,0,28
-10.8498,-12.3554,-10.874,-13.1244,1000,3359,10,0,27
-7.80152,-9.05691,-7.87737,-9.47611,1000,1623,8,0,39
-2.20281,-2.40825,-2.21312,-2.45803,1000,3359,4,0,39
-11.0497,-11.7912,-11.0602,-12.4027,1000,11288,10,0,30
-10.413,-13.3998,-10.4369,-14.508,1000,23357,8,1,23
-2.10718,-2.24422,-2.11642,-2.27919,1000,8858,4,0,5
-10.831,-11.8582,-10.8481,-12.5101,1000,8858,10,0,11
-14.8981,-19.9574,-14.9272,-21.2736,1000,37926,10,1,9
-6.33842,-7.95135,-6.3494,-8.58117,1000,18329,6,1,47
-4.95935,-5.6576,-5.03151,-5.85515,1000,1274,6,0,2
-6.41609,-7.24747,-6.43429,-8.161,1000,4281,6,1,2
-14.9037,-19.286,-14.9328,-21.7224,1000,14384,10,1,8
-10.838,-10.9964,-10.8392,-11.0419,1000,100000,10,0,6
-8.19669,-9.47062,-8.39509,-9.99985,1000,1000,8,0,22
-0.64152,-0.64152,-0.64152,-0.641519,1000,1000,2,0,0
-14.9232,-18.4559,-14.9449,-21.5232,1000,6951,10,1,41
-7.55263,-7.68203,-7.55368,-7.71562,1000,78475,8,0,36
-7.44256,-7.54493,-7.44387,-7.5773,1000,100000,8,0,24
-0.528671,-0.528671,-0.528671,-0.528671,1000,5455,2,1,10
-4.42417,-4.49347,-4.42519,-4.52583,1000,78475,6,0,38
-6.72716,-7.42355,-6.78615,-8.35686,1000,2069,6,1,26
-7.65726,-7.96676,-7.66011,-8.13841,1000,23357,8,0,43
-5.16157,-5.77865,-5.29522,-5.96829,1000,1000,6,0,23
-7.89686,-9.23534,-8.03615,-9.91278,1000,1623,8,0,24
-7.37738,-7.55536,-7.38044,-7.61922,1000,61584,8,0,9
-0.464562,-0.464562,-0.464562,-0.464562,1000,11288,2,1,0
-4.49313,-4.5453,-4.49422,-4.56069,1000,100000,6,0,7
-15.3072,-17.4342,-15.4181,-20.6342,1000,1623,10,1,19
-4.4455,-4.54104,-4.447,-4.57599,1000,61584,6,0,13
-0.414891,-0.414891,-0.414891,-0.414891,1000,61584,2,0,33
-2.11101,-2.18168,-2.11337,-2.19765,1000,23357,4,0,22
-10.3493,-13.2949,-10.3663,-14.691,1000,18329,8,1,4
-0.439609,-0.439609,-0.439609,-0.439609,1000,23357,2,0,19
-7.85549,-9.31323,-8.02361,-9.85888,1000,1274,8,0,44
-4.94798,-5.75085,-5.03083,-6.00507,1000,1274,6,0,16
-15.6276,-16.9217,-15.9257,-19.8118,1000,1000,10,1,19
-6.3613,-8.29878,-6.37411,-8.60287,1000,78475,6,1,33
-0.5671,-0.5671,-0.5671,-0.5671,1000,3359,2,1,8
-0.537098,-0.537098,-0.537098,-0.537098,1000,3359,2,0,38
-6.37852,-7.87541,-6.39929,-8.71936,1000,11288,6,1,25
-2.937,-3.52758,-2.9415,-3.66645,1000,29763,4,1,44
-14.8767,-19.3232,-14.8998,-21.9294,1000,14384,10,1,28
-6.34792,-7.96575,-6.36378,-8.61932,1000,18329,6,1,33
-3.30417,-3.21584,-3.36426,-3.41767,1000,1623,4,1,37
-4.46874,-4.51924,-4.46914,-4.52662,1000,100000,6,0,48
-2.38755,-2.6181,-2.41153,-2.6937,1000,2636,4,0,13
-0.538398,-0.538398,-0.538398,-0.538398,1000,3359,2,0,5
-2.41672,-2.6512,-2.46464,-2.72663,1000,1623,4,0,23
-4.64046,-5.16639,-4.67623,-5.34277,1000,3359,6,0,42
-3.3959,-3.19811,-3.50403,-3.38697,1000,1274,4,1,22
-10.3974,-12.9979,-10.4182,-14.8609,1000,8858,8,1,17
-3.14311,-3.31547,-3.17031,-3.55176,1000,2636,4,1,22
-10.9367,-12.4113,-10.9568,-13.3161,1000,4281,10,0,37
-10.4749,-12.5923,-10.4916,-14.6123,1000,5455,8,1,10
-6.34372,-8.07821,-6.35399,-8.57199,1000,29763,6,1,5
-2.03245,-2.04786,-2.03255,-2.04978,1000,100000,4,0,29
-6.29952,-7.89582,-6.31319,-8.56421,1000,18329,6,1,24
-0.414324,-0.414324,-0.414324,-0.414324,1000,100000,2,1,36
-10.3701,-13.0323,-10.3879,-14.6569,1000,11288,8,1,12
-0.435125,-0.435125,-0.435125,-0.435125,1000,61584,2,0,44
-0.566958,-0.566958,-0.566958,-0.566958,1000,2069,2,1,48
-0.455855,-0.455855,-0.455855,-0.455855,1000,11288,2,0,32
-1.93602,-1.98455,-1.93688,-1.99285,1000,37926,4,0,37
-14.8847,-19.2068,-14.9134,-21.5937,1000,14384,10,1,40
-11.1679,-12.0722,-11.1794,-12.723,1000,8858,10,0,49
-2.21662,-2.33345,-2.21949,-2.36864,1000,8858,4,0,44
-4.90404,-5.66436,-5.02418,-5.87176,1000,1000,6,0,35
-10.5184,-12.2189,-10.5506,-14.1742,1000,3359,8,1,18
-15.4168,-17.4471,-15.5137,-20.8054,1000,1623,10,1,23
-6.83645,-7.02885,-6.95236,-7.77236,1000,1274,6,1,40
-7.31231,-7.84166,-7.32108,-8.09425,1000,11288,8,0,49
-2.08656,-2.14723,-2.08781,-2.15676,1000,23357,4,0,32
-0.462813,-0.462813,-0.462813,-0.462813,1000,11288,2,0,47
-0.589688,-0.589688,-0.589688,-0.589688,1000,1623,2,0,13
-2.93753,-3.49809,-2.94448,-3.65215,1000,23357,4,1,12
-3.38345,-3.25814,-3.42255,-3.43902,1000,1623,4,1,31
-10.8228,-12.5607,-10.9072,-13.376,1000,2636,10,0,12
-2.51028,-2.75588,-2.5219,-2.80943,1000,1000,4,0,11
-2.11491,-2.17557,-2.11779,-2.19518,1000,23357,4,0,27
-4.48622,-4.72476,-4.49203,-4.82731,1000,18329,6,0,21
-0.602033,-0.602033,-0.602033,-0.602033,1000,2069,2,0,22
-4.42646,-4.67173,-4.43304,-4.78143,1000,18329,6,0,28
-2.93143,-3.59218,-2.93946,-3.72367,1000,37926,4,1,44
-0.629446,-0.629446,-0.629446,-0.629446,1000,1274,2,0,44
-2.07381,-2.11909,-2.07592,-2.12681,1000,37926,4,0,25
-2.49901,-2.74205,-2.53101,-2.79741,1000,1274,4,0,42
-10.3403,-13.6051,-10.3561,-14.4889,1000,37926,8,1,19
-10.7607,-10.9749,-10.7624,-11.076,1000,78475,10,0,23
-0.515935,-0.515935,-0.515935,-0.515935,1000,5455,2,0,41
-14.8739,-20.0851,-14.9007,-21.3651,1000,48329,10,1,49
-0.422523,-0.422523,-0.422523,-0.422523,1000,29763,2,0,36
-10.3355,-13.5862,-10.3501,-14.1357,1000,61584,8,1,17
-14.851,-19.9586,-14.868,-21.4808,1000,37926,10,1,13
-0.504566,-0.504566,-0.504566,-0.504566,1000,5455,2,0,32
-10.9397,-12.4002,-10.9755,-13.3154,1000,4281,10,0,26
-4.53444,-4.61659,-4.53534,-4.63458,1000,61584,6,0,32
-6.37765,-8.0841,-6.39379,-8.64329,1000,23357,6,1,39
-0.500168,-0.500168,-0.500168,-0.500168,1000,4281,2,0,45
-0.456892,-0.456892,-0.456892,-0.456892,1000,18329,2,0,3
-0.50642,-0.50642,-0.50642,-0.50642,1000,6951,2,0,0
-11.4492,-11.8929,-11.6693,-13.6729,1000,1000,8,1,46
-2.50061,-2.70153,-2.5167,-2.73383,1000,1000,4,0,30
-0.559028,-0.559028,-0.559028,-0.559028,1000,3359,2,0,15
-0.508486,-0.508486,-0.508486,-0.508486,1000,5455,2,1,49
-14.8644,-19.7745,-14.8898,-21.87,1000,23357,10,1,49
-7.39773,-8.36126,-7.41898,-8.7683,1000,5455,8,0,42
-0.482223,-0.482223,-0.482223,-0.482223,1000,14384,2,0,18
-0.60267,-0.60267,-0.60267,-0.60267,1000,2636,2,1,43
-0.410353,-0.410353,-0.410353,-0.410353,1000,61584,2,0,19
-0.470495,-0.470495,-0.470495,-0.470495,1000,8858,2,1,27
-2.09999,-2.14981,-2.102,-2.16042,1000,37926,4,0,20
-10.8274,-11.8814,-10.8527,-12.6911,1000,6951,10,0,18
-2.90722,-3.57308,-2.91383,-3.67449,1000,48329,4,1,20
-10.4584,-12.6464,-10.483,-14.6733,1000,5455,8,1,38
-0.43859,-0.43859,-0.43859,-0.43859,1000,23357,2,0,30
-15.3833,-17.425,-15.4563,-20.6811,1000,1623,10,1,13
-6.76418,-6.76166,-6.95658,-7.31642,1000,1000,6,1,30
-7.75108,-9.27362,-7.82194,-9.80536,1000,1274,8,0,23
-10.3571,-13.0223,-10.3698,-14.7693,1000,11288,8,1,42
-0.495908,-0.495908,-0.495908,-0.495908,1000,6951,2,0,25
-10.6229,-11.9115,-10.7076,-13.8828,1000,2069,8,1,11
-0.466844,-0.466844,-0.466844,-0.466844,1000,11288,2,1,38
-2.90558,-3.59353,-2.91273,-3.65261,1000,100000,4,1,28
-11.0628,-11.5876,-11.2739,-13.1221,1000,1000,8,1,13
-3.24695,-3.22635,-3.29539,-3.41959,1000,1623,4,1,9
-2.08695,-2.18727,-2.09362,-2.21525,1000,11288,4,0,28
-0.405647,-0.405647,-0.405647,-0.405647,1000,78475,2,0,44
-10.8342,-11.0154,-10.8358,-11.0831,1000,100000,10,0,13
-2.04328,-2.09596,-2.04402,-2.10425,1000,29763,4,0,1
-0.412225,-0.412225,-0.412225,-0.412225,1000,61584,2,0,17
-2.18589,-2.37711,-2.18522,-2.42225,1000,5455,4,0,44
-10.5711,-12.7386,-10.6357,-14.7544,1000,4281,8,1,24
-0.417193,-0.417193,-0.417193,-0.417193,1000,78475,2,0,31
-14.8317,-19.7999,-14.8517,-21.1188,1000,48329,10,1,45
-3.05839,-3.21454,-3.06945,-3.43385,1000,3359,4,1,8
-10.6834,-10.906,-10.6854,-11.0341,1000,78475,10,0,12
-0.49198,-0.49198,-0.49198,-0.49198,1000,6951,2,1,48
-7.4983,-8.52109,-7.54377,-9.13023,1000,4281,8,0,48
-14.951,-19.2565,-14.9866,-21.7014,1000,14384,10,1,42
-10.4866,-12.8094,-10.5218,-14.8734,1000,5455,8,1,14
-2.27077,-2.44213,-2.29271,-2.47143,1000,2636,4,0,45
-7.50076,-7.63495,-7.50263,-7.68875,1000,78475,8,0,9
-0.538354,-0.538354,-0.538354,-0.538354,1000,3359,2,1,2
-7.88838,-9.08053,-7.99839,-9.5679,1000,1623,8,0,11
-2.9271,-3.57864,-2.93435,-3.70717,1000,37926,4,1,1
-0.495264,-0.495264,-0.495264,-0.495264,1000,8858,2,1,39
-10.9209,-11.4089,-10.9223,-11.7094,1000,23357,10,0,23
-0.429634,-0.429634,-0.429634,-0.429634,1000,48329,2,1,47
-2.56106,-2.80575,-2.6028,-2.8609,1000,1000,4,0,44
-10.3786,-13.0086,-10.3931,-14.6378,1000,11288,8,1,21
-7.82418,-8.94267,-7.8792,-9.42203,1000,2069,8,0,12
-0.53778,-0.53778,-0.53778,-0.53778,1000,3359,2,1,9
-3.28697,-3.271,-3.37314,-3.48831,1000,1623,4,1,29
-15.0521,-18.2942,-15.0821,-21.4469,1000,5455,10,1,44
-6.51231,-7.37296,-6.52263,-8.29508,1000,4281,6,1,10
-7.48208,-8.75893,-7.55647,-9.21514,1000,2069,8,0,39
-6.4778,-7.51004,-6.49342,-8.51686,1000,4281,6,1,13
-0.633716,-0.633716,-0.633716,-0.633716,1000,1274,2,0,39
-10.8381,-12.4245,-10.8952,-13.3017,1000,3359,10,0,45
-2.09172,-2.11148,-2.09223,-2.11246,1000,100000,4,0,34
-10.888,-11.5001,-10.8988,-12.114,1000,18329,10,0,29
-7.92733,-9.43724,-8.07927,-9.85384,1000,1000,8,0,8
-14.8692,-19.9586,-14.8961,-21.4783,1000,37926,10,1,31
-6.34447,-8.00655,-6.36064,-8.65272,1000,18329,6,1,10
-7.42974,-7.58627,-7.43072,-7.62804,1000,61584,8,0,13
-7.37768,-7.54037,-7.37983,-7.60506,1000,61584,8,0,47
-14.8998,-19.8338,-14.925,-20.767,1000,61584,10,1,14
-2.06825,-2.15543,-2.07085,-2.16917,1000,18329,4,0,34
-4.4502,-4.67483,-4.45537,-4.76275,1000,18329,6,0,3
-10.3768,-13.7308,-10.3921,-14.5248,1000,48329,8,1,41
-4.72304,-5.10419,-4.73696,-5.33109,1000,6951,6,0,27
-10.3876,-12.9218,-10.41,-14.6816,1000,8858,8,1,14
-0.46045,-0.46045,-0.46045,-0.46045,1000,11288,2,1,20
-8.05779,-9.39183,-8.19807,-9.92659,1000,1274,8,0,38
-0.431763,-0.431763,-0.431763,-0.431763,1000,78475,2,0,47
-0.417912,-0.417912,-0.417912,-0.417912,1000,100000,2,0,48
-11.096,-11.3948,-11.3129,-12.9739,1000,1000,8,1,34
-0.600356,-0.600356,-0.600356,-0.600356,1000,2069,2,0,11
-11.0323,-12.8874,-11.1603,-13.6478,1000,2069,10,0,29
-2.06159,-2.08528,-2.06251,-2.08917,1000,61584,4,0,15
-15.0073,-18.894,-15.0524,-21.9632,1000,6951,10,1,45
-4.55103,-4.97462,-4.56124,-5.14654,1000,6951,6,0,9
-7.42518,-7.55752,-7.42563,-7.61254,1000,78475,8,0,30
-14.8994,-19.5436,-14.9218,-21.5072,1000,23357,10,1,22
-10.3789,-13.3003,-10.3955,-14.3943,1000,23357,8,1,21
-10.7004,-11.3631,-10.7079,-11.8229,1000,18329,10,0,20
-7.69573,-8.90587,-7.7911,-9.48066,1000,2069,8,0,49
-0.422693,-0.422693,-0.422693,-0.422693,1000,100000,2,1,45
-2.93696,-3.38209,-2.94085,-3.58637,1000,11288,4,1,17
-0.611457,-0.611457,-0.611457,-0.611457,1000,1623,2,0,19
-7.30353,-7.66588,-7.30615,-7.85812,1000,23357,8,0,18
-6.40279,-7.65768,-6.42819,-8.58511,1000,6951,6,1,18
-7.3897,-7.548,-7.39268,-7.6154,1000,61584,8,0,32
-3.11617,-3.37219,-3.12475,-3.62691,1000,4281,4,1,31
-2.05807,-2.08419,-2.05929,-2.08784,1000,78475,4,0,5
-2.54672,-2.77472,-2.577,-2.84465,1000,1274,4,0,46
-7.38581,-8.10366,-7.39809,-8.45469,1000,6951,8,0,30
-2.2338,-2.45962,-2.247,-2.53778,1000,4281,4,0,48
-4.45613,-4.676,-4.46397,-4.75884,1000,18329,6,0,18
-4.51942,-5.06608,-4.55788,-5.27551,1000,4281,6,0,45
-10.6668,-11.3539,-10.6705,-11.8765,1000,18329,10,0,39
-2.97314,-3.58194,-2.98092,-3.75603,1000,23357,4,1,10
-10.8557,-11.7694,-10.8644,-12.2313,1000,8858,10,0,7
-0.551485,-0.551485,-0.551485,-0.551485,1000,2636,2,0,40
-14.9019,-19.3389,-14.9338,-21.8561,1000,14384,10,1,22
-11.0539,-12.7634,-11.1004,-13.6701,1000,2636,10,0,34
-10.3513,-13.9693,-10.3694,-14.5778,1000,78475,8,1,1
-0.57423,-0.57423,-0.57423,-0.57423,1000,2069,2,1,5
-0.415157,-0.415157,-0.415157,-0.415157,1000,37926,2,1,30
-7.60039,-8.79737,-7.64113,-9.2703,1000,2636,8,0,31
-10.6705,-11.4109,-10.68,-11.9782,1000,14384,10,0,44
-7.55064,-7.87878,-7.55624,-8.10009,1000,23357,8,0,3
-0.430479,-0.430479,-0.430479,-0.430479,1000,18329,2,1,47
